y_true,y_pred,proba_High,proba_Low,proba_Medium
High,High,0.9996916080753188,1.883396143075763e-06,0.00030650852853804047
High,High,0.9986813925841893,6.764606513000931e-06,0.0013118428092977392
High,High,0.6522367260768326,0.004110530438943248,0.34365274348422414
High,High,0.8468720982366715,0.0009897388479330083,0.15213816291539545
High,High,0.999845767916377,1.6069708980085295e-06,0.00015262511272496392
Low,Low,0.0012920998620078905,0.8246918809690923,0.1740160191688997
Medium,Medium,0.016892174852954595,0.188619550018195,0.7944882751288505
High,High,0.9470332200346572,0.0003089302460491975,0.05265784971929363
Medium,Medium,0.2988730754911158,0.046584858079061445,0.6545420664298228
Medium,Medium,0.11038622934193566,0.0695887188744752,0.8200250517835892
High,High,0.8949133996351274,0.0008482376313702026,0.10423836273350234
Low,Low,0.0017853347825117667,0.8558594815569217,0.1423551836605666
High,High,0.9977926177107304,1.0625400716358381e-05,0.002196756888553372
High,High,0.9848011819350864,5.532470821223141e-05,0.015143493356701315
High,High,0.9951309929280058,2.4482388212812524e-05,0.0048445246837813
High,High,0.9869974174380739,0.00024029603998440734,0.012762286521941663
High,High,0.9980461797469696,6.15795765110634e-06,0.0019476622953793642
High,High,0.8995635053196372,0.000728961260926144,0.09970753341943661
Low,Low,0.0007139579259685949,0.7784459290326081,0.22084011304142329
High,High,0.9391569560627225,0.00032981038864913776,0.06051323354862839
High,High,0.9942477122316373,3.830850420509626e-05,0.005713979264157497
Low,Low,9.6858370396141e-05,0.982598073780836,0.017305067848767796
High,High,0.9984801320916561,1.6654241712410832e-05,0.0015032136666314286
High,High,0.9969566314207274,1.6559966393713797e-05,0.003026808612878837
Medium,High,0.7559610777040581,0.0034487190389520367,0.2405902032569899
High,High,0.9326732513120313,0.0003472166054575838,0.066979532082511
Medium,Low,0.0007635535119165871,0.7575542979944865,0.24168214849359684
High,High,0.9996875172441274,3.797189155161099e-06,0.0003086855667174683
High,High,0.9999381900529147,3.589565007843022e-07,6.145099058450066e-05
High,High,0.9995848597232402,1.9270885940284112e-06,0.00041321318816578363
High,High,0.9957670983859184,2.9232562131242457e-05,0.004203669051950389
High,Medium,0.280357910332545,0.019629829591738913,0.7000122600757162
High,High,0.9825489508542712,5.848781829825571e-05,0.01739256132743069
High,High,0.9964670925299165,2.0910380167043263e-05,0.0035119970899165466
Medium,High,0.7029490621671339,0.0029888653393259786,0.29406207249354005
High,High,0.9913087375855397,7.212713099639605e-05,0.008619135283463891
Medium,Medium,0.3143914417274667,0.012148499872296619,0.6734600584002367
High,High,0.5707315672784109,0.012424646841116558,0.4168437858804725
Medium,Medium,0.0272516434631875,0.29764270867264003,0.6751056478641725
Low,Low,6.935045808938372e-05,0.9751050226614923,0.024825626880418467
Low,Low,1.998107780330988e-06,0.9988871730954538,0.0011108287967656792
Low,Low,9.132569665883138e-05,0.9883856733931818,0.011523000910159266
Medium,Low,0.002352936360072748,0.5380953478011229,0.4595517158388044
Low,Low,0.001281988252301221,0.7189809664545468,0.279737045293152
Low,Low,0.00011093299105699582,0.9536665812199464,0.04622248578899671
High,High,0.9928866719391645,2.0956298433563175e-05,0.007092371762401906
High,High,0.7129706536133317,0.0042924836992416756,0.2827368626874267
High,High,0.9765130307178927,0.000152801127048345,0.02333416815505894
Medium,Medium,0.23069815458514753,0.02443915996990827,0.7448626854449442
Medium,High,0.8727028937818669,0.0007499466220286106,0.12654715959610457
High,High,0.9983449564957118,9.000373114045884e-06,0.001646043131174327
High,High,0.9182474317603674,0.0009509514043322958,0.0808016168353003
High,High,0.9864204971378443,4.49554795936162e-05,0.013534547382562014
Medium,Medium,0.15620254142109496,0.0437805880669369,0.8000168705119681
High,High,0.8766404632962382,0.0014655202926351042,0.12189401641112674
High,High,0.9931675036173415,1.3236725464047928e-05,0.006819259657194631
Low,Medium,0.011629480978883751,0.3816250290985979,0.6067454899225183
High,High,0.9707669474083165,0.0001266747961528111,0.029106377795530616
Low,Low,0.0012956743245999853,0.795340683300352,0.20336364237504798
High,High,0.9453383115105443,0.00017483650713634897,0.05448685198231931
Medium,Medium,0.023769359647690384,0.2221428792643325,0.7540877610879771
High,High,0.998263706780042,1.2205826328866177e-05,0.0017240873936291497
Medium,Medium,0.07964150621952813,0.04974973542028427,0.8706087583601876
High,High,0.9453907901882918,0.0010696000123606886,0.05353960979934754
Low,Low,0.0006882680269362037,0.9426054526056531,0.056706279367410815
High,High,0.9999500068679754,5.430385601737996e-07,4.9450093464490077e-05
Medium,High,0.5676216666219198,0.004549847754892287,0.4278284856231878
High,High,0.9957031573909444,1.69412160911799e-05,0.0042799013929644275
High,High,0.9382258779416311,0.0004503454774836989,0.061323776580885225
High,High,0.9997929778994793,2.2749430609195783e-06,0.00020474715745955995
Low,Low,0.0004609469772050244,0.9226285709497312,0.07691048207306382
Medium,Medium,0.038795572990319764,0.126255418619579,0.8349490083901012
High,High,0.9951763938008507,3.973048475537452e-05,0.004783875714394156
High,High,0.999180805081108,6.119499572177367e-06,0.0008130754193198493
Low,Low,0.000124482448928241,0.9720441991656543,0.02783131838541741
High,High,0.9911065614451626,7.42690336061493e-05,0.008819169521231292
High,High,0.9950172662037418,4.0111990268418674e-05,0.004942621805989983
Low,Medium,0.008112547233287899,0.35157916322435123,0.6403082895423609
Medium,Medium,0.09226600465505422,0.03511341295889348,0.8726205823860522
High,High,0.9922508418657513,2.9514974588744595e-05,0.007719643159659854
High,High,0.8380263355957733,0.000963128908094786,0.16101053549613184
High,Medium,0.16116311350943957,0.036778870263722646,0.8020580162268378
High,High,0.9937731599294163,1.7307049356589527e-05,0.006209533021226943
High,High,0.9811406899483989,0.0001053396090314964,0.018753970442569566
Low,Low,1.8219932855723745e-05,0.9912771631510726,0.008704616916071502
High,High,0.9987171149368338,6.640883491009761e-06,0.0012762441796751824
Low,Low,1.2834860373534515e-05,0.9960458464472048,0.003941318692421612
Medium,Medium,0.04952807191170761,0.14042077017254231,0.81005115791575
High,High,0.9338171465194577,0.00040408987911049783,0.06577876360143182
High,High,0.9255240282121459,0.0004168137858342395,0.07405915800202
High,High,0.9990361256264163,3.540952893939684e-06,0.0009603334206897168
Medium,High,0.5175270368070419,0.004557446916457197,0.477915516276501
Medium,High,0.5907395676895812,0.008161481449646263,0.4010989508607725
High,Medium,0.19322838080320978,0.020827505494032922,0.7859441137027572
High,High,0.999437462446887,1.095510030917187e-06,0.0005614420430822479
High,High,0.9961986631752314,1.530055492571074e-05,0.0037860362698429015
Medium,Medium,0.04841587918527406,0.12485304912921617,0.8267310716855099
Medium,Medium,0.035858560815051455,0.15855122796204202,0.8055902112229065
High,High,0.9211657668663078,0.00026808924486842626,0.07856614388882385
High,High,0.6644608270543578,0.004818720972446799,0.3307204519731954
Low,Medium,0.015037302538595402,0.12150131026691446,0.8634613871944902
Medium,Medium,0.1934482615022824,0.0522322753848477,0.7543194631128699
Medium,Medium,0.012439429228493561,0.2446989419072065,0.7428616288643
Low,Low,0.00022533687477904103,0.9223468326203513,0.07742783050486982
High,High,0.9769677187656943,0.00017723401890570582,0.022855047215400177
Medium,High,0.8205080198646448,0.0011576704126930889,0.17833430972266207
Medium,Medium,0.07014126525954571,0.08100948191355375,0.8488492528269005
Medium,Medium,0.008108308466898388,0.3155674553875017,0.6763242361456
Medium,Medium,0.011812690247400405,0.243893255023682,0.7442940547289175
Medium,Medium,0.012241894336370532,0.23711410022444954,0.7506440054391799
High,High,0.9636880119715026,0.00012219230205474176,0.03618979572644254
High,High,0.9975240398426604,8.595488968028742e-06,0.002467364668371529
High,High,0.7128509955600315,0.005125389911313,0.28202361452865543
High,High,0.996443502744047,4.204977346917972e-05,0.003514447482483671
High,High,0.6123636640893813,0.0024024699448404506,0.3852338659657783
High,High,0.9996487676604371,2.3365464120586356e-06,0.0003488957931508736
High,High,0.9989383964147356,6.321559897903633e-06,0.001055282025366534
High,High,0.9614360945073536,0.00025338734524133904,0.03831051814740514
High,High,0.8769218996411309,0.0008283993633075126,0.12224970099556148
High,High,0.9868332668884587,9.453205302499445e-05,0.013072201058516355
High,High,0.9318943175246417,0.00030306797171568195,0.06780261450364253
High,High,0.804831982469082,0.0026121199215804673,0.19255589760933758
Low,Low,0.0003281062682458657,0.8996853208043263,0.09998657292742781
High,High,0.6118841118278167,0.002758665851411242,0.38535722232077224
Low,Low,0.00012205300186319579,0.9708472400949624,0.02903070690317448
High,High,0.9884255232145773,5.677847125254635e-05,0.011517698314170138
Low,Low,4.438510138343262e-05,0.9954050747934601,0.004550540105156562
High,High,0.9995170351471757,3.719297583705483e-06,0.00047924555524044986
Medium,Medium,0.17864666383001784,0.04151207089539661,0.7798412652745856
High,High,0.9869939022553811,7.333464415289403e-05,0.012932763100465976
High,High,0.9963078801214098,1.3276264954748916e-05,0.0036788436136353316
Medium,Medium,0.027993683518781287,0.13696059042189415,0.8350457260593246
High,High,0.9859733209301198,9.21100358488025e-05,0.013934569034031409
High,High,0.9993717638360878,2.2665939282443817e-06,0.0006259695699839253
High,High,0.9734095804652297,0.0002523711653015835,0.026338048369468667
High,Medium,0.3191512394726646,0.0078018346551296715,0.6730469258722057
Low,Low,0.00041511585321694124,0.9171526134520118,0.08243227069477127
High,High,0.9696654674972928,0.00027077102930561566,0.03006376147340165
High,High,0.9979178567058644,6.737014433423067e-06,0.0020754062797020065
Medium,Medium,0.06806799249850119,0.07741165052437657,0.8545203569771224
High,High,0.9998374870130953,1.4875245903251353e-06,0.00016102546231453257
High,High,0.8814830226621219,0.0010275818246930331,0.1174893955131851
High,High,0.9997811981280376,2.3792950764639904e-06,0.00021642257688582678
High,High,0.9802577521111738,0.0002174171974170948,0.019524830691409
High,High,0.9784660314509198,7.315773590875316e-05,0.021460810813171527
Medium,Medium,0.08558011663300176,0.09618655788238628,0.8182333254846119
Low,Low,0.0002763111694616443,0.9475775829126993,0.05214610591783905
Low,Low,0.0008308190351837061,0.7870971947638186,0.21207198620099776
Low,Low,5.111805713802998e-06,0.9975933678843223,0.002401520309963855
Low,Low,3.575085061107303e-05,0.9950516537643089,0.004912595385080096
Low,Low,0.00010236147834984971,0.9894860651272579,0.01041157339439239
Medium,Medium,0.020965354555311903,0.047349109849099943,0.9316855355955882
Medium,Low,0.004599723191914862,0.5100452850100198,0.48535499179806535
Low,Low,3.287380026519442e-05,0.9943628707046606,0.005604255495074199
High,High,0.9305608127621754,0.0007833906861630523,0.06865579655166153
High,High,0.9965883676171852,1.392911082216418e-05,0.0033977032719926916
High,High,0.9988928009440528,1.1922454769886436e-05,0.0010952766011773892
Low,Low,0.0003864782069029504,0.9328607621986132,0.06675275959448389
Low,Low,0.0002978494246688814,0.957043013343323,0.04265913723200815
High,High,0.9411562387282346,0.0005894971138451141,0.058254264157920385
High,High,0.9896315235939428,6.990611378183225e-05,0.010298570292275185
High,High,0.9915519524967666,5.138862909555286e-05,0.008396658874137637
Medium,Medium,0.016880502319043398,0.17809253794985622,0.8050269597311004
High,High,0.9990243903898354,4.816650180140896e-06,0.0009707929599843076
Medium,Medium,0.034415329279199755,0.1413742514833606,0.8242104192374395
High,High,0.99964382988059,1.8823442649202626e-06,0.00035428777514492113
Medium,Medium,0.4397488680268428,0.015142358911677282,0.5451087730614799
High,High,0.9917591369675208,2.4197434212613817e-05,0.008216665598266544
Low,Low,1.238154427079971e-05,0.9985850598219574,0.0014025586337716909
High,High,0.9981061686366018,8.192001007270646e-06,0.0018856393623909364
High,High,0.9976244198356458,1.41141537997655e-05,0.0023614660105544857
High,High,0.8102600607379706,0.0016182205603500134,0.18812171870167932
High,High,0.9827628798866982,0.00012756298470481878,0.01710955712859698
High,High,0.8975281643608619,0.0013887526985433575,0.10108308294059482
High,High,0.9661195730168267,0.00012795308851191035,0.03375247389466116
High,High,0.9983793589048199,9.163292064947807e-06,0.0016114778031151794
High,High,0.9858182838350343,0.00013452790394332008,0.014047188261022315
High,High,0.9686940525776813,0.00017072593765414927,0.03113522148466465
High,High,0.6351711836984659,0.006058530144107587,0.35877028615742657
High,High,0.993256735790031,2.819205045715545e-05,0.006715072159511754
High,High,0.6175082784273428,0.0024827906186734045,0.38000893095398375
High,High,0.971280644401195,0.00021289521466661386,0.028506460384138437
High,High,0.9957831063876182,1.933891338700738e-05,0.004197554698994638
Medium,High,0.9525611154858539,0.0002921757224907832,0.047146708791655376
Low,Low,2.693806380176064e-05,0.9975107126075234,0.0024623493286747566
High,High,0.5246587558888929,0.008986356846987375,0.4663548872641197
High,High,0.9990782587132608,4.94616539745658e-06,0.0009167951213415866
High,High,0.793679157934398,0.0018634801524761353,0.20445736191312577
Low,Medium,0.008952903052550424,0.3255571852134398,0.6654899117340098
High,Medium,0.39855417939028587,0.006750606103646179,0.594695214506068
Low,Low,3.774929881033082e-06,0.9996307471106105,0.0003654779595085625
High,High,0.9953621479526487,2.789557112935904e-05,0.004609956476221994
High,High,0.9947113921889363,1.1729594095816168e-05,0.0052768782169678626
High,High,0.9308395742046898,0.0005149528905090583,0.06864547290480118
High,Medium,0.29594337791459135,0.024282363112696548,0.679774258972712
Medium,Low,0.003944956265512225,0.6673088763784145,0.3287461673560733
High,Medium,0.45949880830161677,0.005137791202403911,0.5353634004959793
High,High,0.9499582600101233,0.00043750308258813463,0.04960423690728863
Medium,High,0.7111513440386079,0.0020576851769600027,0.28679097078443205
High,Medium,0.4127793050827672,0.007396106398280596,0.5798245885189521
High,High,0.9934044609725134,4.333363927817093e-05,0.006552205388208498
High,High,0.9975886945417717,1.1137458539075943e-05,0.0024001679996892068
High,High,0.9885316002003584,6.589323615827704e-05,0.01140250656348345
High,High,0.9334300604459411,0.0003030446684373291,0.0662668948856215
High,High,0.9952903142073947,4.217357439137597e-05,0.004667512218213789
High,High,0.9970328901410197,2.4199645941767007e-05,0.0029429102130385304
High,High,0.8610706727156944,0.0009852346074486363,0.137944092676857
High,High,0.9942997064502787,3.3834632479148666e-05,0.005666458917242275
High,High,0.4989139911776869,0.005341817261443412,0.49574419156086974
Medium,Medium,0.05484011336160685,0.13180327396428523,0.813356612674108
High,High,0.9998793198236698,1.8417873438822047e-06,0.00011883838898622493
High,High,0.8741662249894696,0.000579513824790366,0.12525426118573987
High,High,0.9981005255168289,2.0959149234447608e-05,0.0018785153339366603
High,Medium,0.2234469206547406,0.02760765985398231,0.748945419491277
Medium,Medium,0.08707348657157592,0.030989549660527693,0.8819369637678964
High,High,0.9996472964338999,2.0644339026566187e-06,0.00035063913219733156
Medium,Low,0.0009264491754864978,0.8697844575251246,0.12928909329938895
High,High,0.9693962154238519,0.00012475778105563014,0.030479026795092345
High,High,0.9072199220841786,0.000625711968203722,0.09215436594761761
Medium,Medium,0.045047799664847066,0.1272463372866291,0.8277058630485238
Medium,Medium,0.193657141878554,0.03323423645674807,0.7731086216646981
Low,Low,3.577665573952882e-05,0.994305674351159,0.005658548993101561
Low,Medium,0.020996371311212802,0.13512230661777733,0.8438813220710099
Low,Medium,0.011349929155561534,0.31579283628280475,0.6728572345616337
High,High,0.6066941746137694,0.003049354098808946,0.39025647128742175
High,High,0.9873393119062531,5.441049336397947e-05,0.012606277600382892
High,High,0.9692260958172467,0.0003963891439820723,0.030377515038771116
Medium,Medium,0.2778207962763406,0.017351593535555696,0.7048276101881037
High,High,0.9994819019987947,3.315056597536099e-06,0.0005147829446078802
Medium,Low,0.003662348246726839,0.6744993847459234,0.3218382670073497
Low,Low,0.003615613629419431,0.6304227878540964,0.36596159851648413
Medium,Medium,0.295387859748063,0.03387598430515695,0.67073615594678
Medium,Medium,0.21298131356607175,0.051519398208009735,0.7354992882259186
High,High,0.9711550759895903,0.00020182024545330402,0.028643103764956417
Medium,Medium,0.032049810230407275,0.21902026800734775,0.748929921762245
Medium,Medium,0.08626344120406444,0.08426921757481502,0.8294673412211206
Low,Low,3.760006224146126e-05,0.9917649438636512,0.008197456074107384
High,High,0.9526631932683665,0.0003771838937962434,0.04695962283783719
Medium,Medium,0.06423512325491482,0.12860657838240608,0.8071582983626792
High,High,0.999668219314662,4.725759799463884e-06,0.00032705492553834726
Medium,Medium,0.18571179321713363,0.022372055926845918,0.7919161508560204
Medium,Medium,0.07389927108088801,0.07269429001444266,0.8534064389046693
High,High,0.9882707951061578,5.52377839336565e-05,0.01167396710990857
High,High,0.9958685324829838,1.9609014458827346e-05,0.0041118585025573876
High,High,0.9017105750437467,0.00031552586249368046,0.09797389909375971
High,High,0.999690416503999,1.5928114617750504e-06,0.0003079906845391758
High,High,0.9955501748181934,2.518181879247212e-05,0.004424643363014161
Low,Low,1.3742238941346968e-05,0.9925551419711639,0.007431115789894823
High,High,0.883967262093085,0.0005811758877732264,0.115451562019142
High,High,0.9453266255008055,0.00015155611018991534,0.05452181838900437
Low,Low,4.728550411065268e-05,0.9795239434330554,0.020428771062833924
High,High,0.999411099369864,5.8496608113106065e-06,0.0005830509693245756
High,High,0.9918007689932459,3.939114417738099e-05,0.008159839862576847
Low,Low,0.000833470092821756,0.7892075604067575,0.20995896950042053
High,High,0.8702377372921131,0.0011798355332862068,0.12858242717460064
High,High,0.9837981129846147,0.00014030104465632485,0.01606158597072887
High,High,0.9050607441001612,0.0005557287107986451,0.09438352718904017
High,High,0.9684525925376647,5.250939982877589e-05,0.031494898062506535
Medium,Medium,0.01280516430175722,0.2641962805812898,0.722998555116953
Low,Low,0.0031407125747442166,0.7700694776464929,0.22678980977876276
High,High,0.9165584508285823,0.0009542045282454191,0.08248734464317226
Medium,Medium,0.057289204692953906,0.05524001832069787,0.8874707769863482
High,High,0.9999286284647867,3.1385549816772534e-07,7.105767971497984e-05
High,High,0.8372798458343766,0.0007966481282466329,0.16192350603737668
High,High,0.9952696563319194,1.5182204438707535e-05,0.004715161463641818
High,High,0.5856380452182225,0.009921530832986565,0.404440423948791
High,High,0.9909904994627207,0.00017745308890380242,0.008832047448375398
Medium,Medium,0.07394623869207684,0.0327028764072086,0.8933508849007146
Medium,High,0.7313985518323379,0.002502528357773654,0.2660989198098884
High,High,0.608759572426828,0.002798565339063717,0.3884418622341082
High,High,0.9999415668060736,4.442725745534073e-07,5.798892135176851e-05
Medium,Medium,0.1840600092348624,0.01911079328966506,0.7968291974754724
High,High,0.9896382344896052,6.585520513638033e-05,0.010295910305258577
High,High,0.999307544257219,1.2790073584051826e-06,0.0006911767354226209
High,High,0.8725010493969022,0.0008007226622056866,0.12669822794089206
Medium,High,0.9007714703926721,0.0018952436330667748,0.09733328597426097
High,High,0.9966336451317563,1.2053163010919428e-05,0.0033543017052328605
Low,Low,0.00015662493323093595,0.9331790917398527,0.06666428332691632
High,High,0.9583197444343077,0.0002862900951071111,0.04139396547058534
High,High,0.6605059621860816,0.0022888573198824344,0.3372051804940359
High,High,0.8391665576832262,0.0009653289046470795,0.15986811341212667
Medium,Medium,0.1393654359931349,0.03987366614695498,0.8207608978599102
Low,Medium,0.07311714870283505,0.02733878686005824,0.8995440644371067
Medium,Medium,0.3486554859038349,0.027293038380558566,0.6240514757156065
Medium,Low,0.0037482112160091034,0.6750912754845697,0.32116051329942114
Low,Low,0.00047323449875947854,0.9426088255028179,0.056917939998422644
Medium,High,0.7800136321041871,0.0013861619931913502,0.21860020590262158
High,High,0.9928100053985617,2.7867737156000943e-05,0.007162126864282358
High,High,0.9963382761366867,2.50889764398875e-05,0.0036366348868733774
High,High,0.999955187357437,4.822327784585581e-07,4.433040978452814e-05
Low,Low,0.008675544324280355,0.5704735733923368,0.4208508822833827
Medium,Medium,0.26353046316434103,0.01132279972126301,0.7251467371143959
Medium,Medium,0.018493051652967052,0.19544014960950987,0.7860667987375232
High,Medium,0.10023178976743778,0.06193467791685272,0.8378335323157096
High,High,0.9986242962027271,1.1160164260022591e-05,0.0013645436330128706
High,High,0.9960852621285748,2.1271060881301225e-05,0.0038934668105440875
Low,Medium,0.015260272388558427,0.3071879929114462,0.6775517346999953
Low,Low,0.0003742058968090967,0.9188342339770663,0.08079156012612461
Medium,Low,0.00032267288569317335,0.9226079027841999,0.07706942433010691
Medium,Medium,0.056075865785176454,0.24776770876189014,0.6961564254529333
High,High,0.9810665577285242,0.00010794978958977371,0.01882549248188598
Low,Low,0.007021684776701448,0.5916306200788797,0.4013476951444189
Medium,Medium,0.0375534820536698,0.11546053730544568,0.8469859806408845
High,High,0.9989906631191005,6.608192655047087e-06,0.0010027286882445267
High,High,0.9485958738726898,0.00024256952716732345,0.051161556600142745
High,High,0.9970929214114574,1.5490850339909406e-05,0.002891587738202703
Medium,Medium,0.2136622873019104,0.026981185154288108,0.7593565275438016
High,High,0.996673931984904,9.524878515653195e-05,0.0032308192299392957
High,High,0.7153451530540763,0.0020308474572034094,0.28262399948872036
Low,Low,0.0012607421605248035,0.6729920461948067,0.3257472116446683
High,High,0.9994116661965231,4.656379039852928e-06,0.0005836774244371656
High,Medium,0.08054480382788992,0.08771795947011998,0.8317372367019901
High,High,0.9933717300745581,5.875930074703754e-05,0.006569510624694869
High,Medium,0.35967098553575133,0.013857970509613371,0.6264710439546353
High,High,0.9856847659795394,5.379426062254147e-05,0.014261439759838103
Medium,Medium,0.014745827724564883,0.383653760034833,0.6016004122406021
High,Medium,0.28729080999639933,0.009715333244954877,0.7029938567586459
High,High,0.8308680755615605,0.0013618567502611464,0.16777006768817845
Low,Low,0.0005439869293982557,0.8914397526387315,0.10801626043187025
Low,Low,0.00025987583884063553,0.9321939214478931,0.0675462027132662
Medium,High,0.5360361570014054,0.016417860089130595,0.447545982909464
Medium,Medium,0.39244796628220696,0.010745541599836312,0.5968064921179568
Medium,Medium,0.49192567995082925,0.00778311359738353,0.5002912064517872
High,High,0.9997909485828338,1.821955702179037e-06,0.00020722946146407224
High,High,0.9969280614260584,1.34012695062465e-05,0.00305853730443515
High,High,0.9999489623935816,6.143913871553673e-07,5.0423215031406514e-05
Low,Low,0.001910084351224589,0.709975642192667,0.2881142734561085
Low,Low,9.943258066799763e-06,0.9975125957841975,0.0024774609577359456
Medium,Medium,0.22487322804665882,0.02108793958274249,0.7540388323705988
Medium,Medium,0.018500916811336525,0.21114448003615371,0.7703546031525098
High,High,0.9946520878949566,2.0341655736470593e-05,0.00532757044930676
High,High,0.9997855389028325,1.6427335282204414e-06,0.00021281836363923242
High,High,0.6912506031819509,0.003074614248018833,0.3056747825700303
Medium,Medium,0.15798384474154434,0.021322630482546512,0.8206935247759092
Medium,Medium,0.06878996341360538,0.10628801897286574,0.8249220176135289
Low,Low,0.001468236960117649,0.6617498758869562,0.3367818871529262
Medium,Medium,0.3660179596063982,0.012040709915855227,0.6219413304777466
Low,Low,0.0014768771090262092,0.8754187897782669,0.12310433311270677
High,High,0.9995294751609537,2.9220061758561697e-06,0.00046760283287045046
High,High,0.9919566170701482,3.7151184796518315e-05,0.008006231745055258
High,High,0.9997079915430266,4.885285684766568e-06,0.0002871231712887281
High,High,0.9701330266724093,0.00022864564964718916,0.029638327677943322
Medium,Medium,0.07643587132656016,0.04662793478619458,0.8769361938872453
Low,Low,7.325029822921606e-06,0.9961185628060545,0.0038741121641225587
High,High,0.985038547624055,8.911138170018095e-05,0.014872340994244991
High,High,0.9981649455289524,2.3364900630830864e-06,0.0018327179809844805
High,Medium,0.37028670507546413,0.02005859516097465,0.6096546997635612
High,High,0.9992798621866577,4.286478861603359e-06,0.0007158513344807339
High,High,0.9996326065609707,5.19591971888056e-06,0.0003621975193102403
High,High,0.9975850602411939,9.364514752127444e-06,0.002405575244053892
High,Medium,0.041422834867407964,0.1050168475588767,0.8535603175737153
Medium,Medium,0.10645403369606893,0.04987984229390974,0.8436661240100214
Low,Medium,0.015532312085129087,0.2149057002984385,0.7695619876164325
Low,Medium,0.004317486548186189,0.44561205086893096,0.5500704625828828
High,High,0.9965288062880348,1.9570750850619375e-05,0.003451622961114742
High,Medium,0.3071391203638588,0.012791856246314697,0.6800690233898264
Low,Low,4.1739999765736284e-05,0.9955412320384488,0.004417027961785489
High,High,0.9997325901182381,7.271778841818954e-07,0.00026668270387774246
High,High,0.990766932480392,5.977544282217556e-05,0.009173292076785832
High,High,0.999967954899355,2.0040422610911889e-07,3.18446964188616e-05
Medium,High,0.5533832524754758,0.012253104504811605,0.43436364301971253
High,High,0.9644737690393875,0.00012924185605626103,0.0353969891045563
High,High,0.9834885382835049,0.000195478456038466,0.01631598326045667
High,High,0.9996996257262869,2.9125832452189135e-06,0.00029746169046767355
High,High,0.9982290365084208,9.905197209601774e-06,0.0017610582943696216
High,High,0.9867934065804694,4.487964247974312e-05,0.013161713777050773
Medium,Medium,0.014856149032352063,0.15345654258312483,0.8316873083845232
High,High,0.971339466269339,0.00024313698651604574,0.02841739674414489
Medium,High,0.9232042309858025,0.0004925171890180166,0.0763032518251794
High,High,0.9744247585288014,0.00016327303303269232,0.025411968438165976
High,High,0.9792246773058759,0.00015108108702724946,0.020624241607096947
Medium,Medium,0.28677730377000965,0.01650671785064781,0.6967159783793425
Low,Low,0.0009209226461574348,0.7730955565077647,0.22598352084607773
Low,Medium,0.02744439440087282,0.22529363259058016,0.7472619730085469
High,High,0.9986911716495263,1.9353843702327745e-05,0.0012894745067713025
High,High,0.9320844312455724,0.0005624473109163156,0.06735312144351117
High,Medium,0.06948747468893847,0.09116326433068432,0.8393492609803771
High,Medium,0.3781514322531362,0.0148035346763941,0.6070450330704698
Medium,Medium,0.3014540829058862,0.01782115588154474,0.6807247612125691
High,High,0.9971464339602082,1.5045700739520772e-05,0.0028385203390522266
Medium,Medium,0.021263572820781004,0.26739956969736883,0.71133685748185
High,High,0.6586168885821694,0.00316249778037107,0.33822061363745953
High,High,0.9635932405469824,0.0001149998352932816,0.03629175961772448
High,High,0.9946437153851758,0.0001055952249586126,0.005250689389865507
Medium,Medium,0.35552450432467,0.03663002184497628,0.6078454738303537
Low,Medium,0.011243414090053699,0.1481297264430145,0.8406268594669317
High,High,0.996798583932831,1.3362515547671238e-05,0.0031880535516212775
High,High,0.946405863918971,0.0011923346485587809,0.052401801432470155
High,High,0.9996670421729066,2.7215634042608943e-06,0.0003302362636889814
High,High,0.5046387060941749,0.01651956597779745,0.47884172792802765
High,High,0.9968653971719623,2.2769572832108718e-05,0.0031118332552055716
High,High,0.991019611959337,7.244778063965157e-05,0.008907940260023155
High,Medium,0.41260031024383526,0.007167770253878763,0.580231919502286
High,High,0.9894520542405992,7.151729777253474e-05,0.010476428461628438
High,High,0.9456363880238983,0.0002758513386613725,0.05408776063744048
Low,Low,0.004733247254855964,0.5899065150232038,0.40536023772194035
Medium,High,0.6528164918819649,0.0031924410584760264,0.34399106705955906
High,High,0.9873263300608726,0.00010105204888362604,0.012572617890243849
High,High,0.9792229698091592,0.00013205721026948304,0.020644972980571382
Low,Low,0.00010802668404677125,0.9608505098371752,0.039041463478777835
High,High,0.9868067857553324,9.814952962893092e-05,0.013095064715038659
Low,Medium,0.03831950922594643,0.24934309368644655,0.712337397087607
Low,Medium,0.011530069909910252,0.2892891959896752,0.6991807341004146
High,High,0.8955085314492408,0.000558210368946051,0.10393325818181318
High,Medium,0.25900416084264016,0.015072085192962966,0.725923753964397
Medium,Medium,0.11814983412148203,0.05283865450521441,0.8290115113733035
High,High,0.988438205243445,4.8109906400576715e-05,0.011513684850154313
Low,Low,0.0010298552626274821,0.7605457937471599,0.2384243509902126
High,Medium,0.18061127732086482,0.05427817331172645,0.7651105493674086
Medium,High,0.5513835628857534,0.006020771363139028,0.4425956657511076
Low,Medium,0.0048250563832140944,0.3774889459047288,0.6176859977120571
High,High,0.6864979076888736,0.002452247895786705,0.3110498444153396
Medium,Medium,0.41004036584529696,0.012519919015910722,0.5774397151387923
Medium,Medium,0.11663282710011852,0.03239122905554197,0.8509759438443395
High,High,0.9989483542162306,7.403985597790547e-06,0.001044241798171553
Medium,Medium,0.24760177534592115,0.011875158819945063,0.7405230658341337
Low,Low,7.726343432657676e-05,0.976874261830514,0.023048474735159297
